_0067605,_0055146,_0816378
0692820,_0947106,_0067553
_0787570,0232104,0638709
_0105627,_0355264,_0708641
_0006508,_0581335,_0105431
_0858712,_0153263,_0006508
_0330535,_0401818,_0757001
_0034004,_0346795,_0324549
_0376502,_0643340,_0033997
_0958046,0234810,_0367669
0838966,_0258328,_0818069
0218512,_1328057,0743952
_0906645,0854784,0216777
0740929,1040765,_0787440
1472291,0354993,0674974
0169825,_1467901,0995152
_0846519,0800709,0169010
0817348,0889093,_0748978
1615968,0049478,0729334
_0449627,_1860393,0998980
_0125297,0478579,_0434629
1312165,_0315284,_0124969
_0543376,_1473788,0966741
_0781456,1250770,_0517029
0821474,1481164,_0704314
0485524,0388155,0732151
0047732,_0897566,0466672
_1371431,0542084,0047714
0897459,0527145,_0980193
1833019,_0836614,0781745
_1505607,_0483015,0965816
_1653258,0443023,_0997876
1593490,0405037,_0996602
1559494,_1413751,0999743
_0758052,0108365,0999936
_0706921,_0492493,_0687508
_0236658,0078120,_0649495
0820233,_0828814,_0234455
_0739428,_0079398,0731305
_0871565,_0519109,_0673866
_0290826,0232246,_0765337
1256441,_0657019,_0286744
_0749193,_0703123,0950996
_1902064,0605312,_0681048
1442675,0844868,_0945631
1718133,_0342465,0991804
_1427285,_1571954,0989166
_0438112,1578932,_0989720
0587203,1048857,_0424230
1122645,0456859,0554035
0363140,_1111172,0901250
_1497513,0670280,0355211
0713518,0884745,_0997316
1867451,0099962,0654497
_0232532,_1907609,0956320
_0046513,0227395,_0230442
0718019,_0820949,_0046496
_0919970,_0038442,0657894
_0693089,_0432665,_0795584
_0063904,_0060953,_0638917
0502564,_0947525,_0063861
_0789280,0347240,0481674
0247528,_0173812,_0709847
0326252,_1072323,0245008
_0916586,0649357,0320495
0697329,0568298,_0793529
1714103,_0626597,0642173
_1461545,_0945690,0989749
_1654442,1478221,_0994038
0584115,1780010,_0996504
0216847,0006760,0551462
_0533924,_1140349,0215151
_0763547,1272256,_0508915
0769349,1474930,_0691488
0492454,0424197,0695668
0133404,_0828791,0472790
_1431478,0342197,0133008
0585037,0128156,_0990311
1242283,_1323075,0552231
_0652265,0274751,0946523
_0332217,_0373897,_0606988
_0142186,_0400608,_0326139
_0456155,_0470138,_0141707
_0729975,_0123206,_0440500
0146485,_0498637,_0666851
_0233237,_0446512,0145962
_0986800,_0315868,_0231128
_0439339,_0121273,_0834266
0551099,_0675186,_0425341
_0584842,_0280753,0523624
_1095399,_0405111,_0552068
_0295985,0100010,_0889111
1104072,_0779409,_0291682
_0725289,_0340041,0893047
_1540114,_0223433,_0663351
0043270,_0014141,_0999529
0967686,_1027532,0043257
_0784157,0210952,0823575
_0322056,_0383548,_0706228
_0057820,_0388401,_0316517
_0447921,_0549130,_0057787
_0885787,0052839,_0433092
0520137,_0447294,_0774413
_0087393,_0796894,0496999
_1473785,0414338,_0087282
0870826,0283486,_0995298
1519516,_1308255,0764861
_0816857,0164545,0998685
_0577419,_0414763,_0728998
_0094421,_0167087,_0545863
0179815,_0857364,_0094281
_0845477,0373830,0178848
0575734,_0092690,_0748287
0519335,_1340294,0544450
_0669815,0662164,0496303
0520310,0460008,_0620841
1462881,_0769434,0497150
_1390350,_0519426,0994183
_1739940,0481921,_0983764
1602756,0515655,_0985729
1675573,_1175745,0999489
_1237459,0073573,0994516
_0692957,_0263683,_0944956
0346415,_0366303,_0638815
_0099760,_0852593,0339528
_1282299,0545105,_0099594
1024289,0496574,_0958673
1763910,_0973807,0854345
_1439496,_0197093,0981412
_1226615,_0082487,_0991393
0672937,_0264506,_0941352
0343785,_1224044,0623285
_1005660,0764455,0337053
0683967,0891025,_0844516
1719252,0129929,0631873
_0179976,_1849585,0989001
_0143772,0332895,_0179006
0857138,_0596954,_0143277
_0839179,_0648670,0755972
_1700359,0524288,_0744095
1476368,0601131,_0991619
1773377,_0928811,0995545
_1592725,_0280249,0979551
_1345993,0083060,_0999760
1021914,_0212224,_0974838
0424548,_1486410,0853108
_0652071,0618927,0411909
0587223,0344515,_0606834
1284956,_1042060,0554052
_1194085,0078554,0959425
_0660654,_0281295,_0929879
0303383,_0358989,_0613633
_0111812,_0838957,0298750
_1251205,0523599,_0111579
1017679,0432507,_0949364
1684122,_1111004,0850891
_1244886,0015180,0993586
_0820602,_0275601,_0947360
0310118,_0275544,_0731557
0146292,_0984301,0305171
_1110209,0636918,0145770
0860163,0637531,_0895792
1825045,_0552022,0757949
_1480938,_1154357,0967852
_1305804,1764600,_0995965
0117991,1162253,_0965095
1476397,0873457,0117718
0831736,_0294856,0995548
_1546047,_1268783,0739102
_0876762,1842417,_0999694
0095980,0772694,_0768672
1755239,0239710,0095833
0441708,_1744104,0983039
_0272679,0173459,0427484
_0045705,_0736160,_0269312
_0727684,0246051,_0045689
0567141,_0370963,_0665142
_0093116,_0980830,0537223
_1347016,0786580,_0092982
1059603,1101950,_0975066
1499104,0258768,0872162
_0149423,_1636106,0997431
_0495646,0768785,_0148868
1134078,0609613,_0475600
1399169,_0761498,0906145
_1737939,_0513158,0985308
_1635289,0586074,_0986064
1719068,0727676,_0997921
1735720,_0702787,0989028
_1726104,_0767102,0986431
_1716106,1190032,_0987964
1189119,1867075,_0989461
0000172,_0523735,0928041
_1850023,_0293835,0000172
_0611806,0177211,_0961269
1314805,_0521431,_0574347
_0434997,_1053394,0967413
_1655232,1114445,_0421408
0920485,1787523,_0996437
0159953,_0202841,0795895
_1232905,_0984744,0159272
_0942462,1450922,_0943456
0758777,1502115,_0809008
0545029,0400001,0688034
0111611,_0910551,0518443
_1409940,0526188,0111379
0832567,0505432,_0987091
1829842,_0851071,0739661
_1466481,_0451085,0966635
_1627794,0358245,_0994564
1479790,0226991,_0998376
1289822,_1671952,0995862
_0278988,_0138738,0960786
_1259675,_0763357,_0275383
_0754375,1010670,_0951991
1671609,1244928,_0684833
0861078,0108207,0994923
_0687481,_1496562,0758545
_0516492,1312082,_0634593
0820153,1328355,_0493833
0628754,0488073,0731250
0183454,_0772763,0588138
_1573505,0183254,0182427
0256820,_0048919,_0999996
0884545,_1159101,0254006
_0754447,0403862,0773627
0052937,_0084901,_0684886
0495673,_1013195,0052912
_0817354,0461227,0475624
0412367,0071659,_0729338
0877731,_1249718,0400779
_0708155,0454442,0769291
0117133,_0005548,_0650433
0637181,_1075972,0116866
_0780430,0461902,0594932
0297943,0052299,_0703585
0814701,_1184390,0293555
_0745079,0460328,0727520
0167383,0028645,_0678030
0740396,_1106163,0166602
_0774335,0435974,0674580
0191058,_0007047,_0699241
0681099,_1123722,0189897
_0766467,0488349,0629647
0292666,0103115,_0693595
0917040,_1157859,0288506
_0787336,0385291,0793805
0011085,_0103087,_0708476
0479600,_0975993,0011085
_0827376,0411245,0461424
0363793,_0028626,_0736158
0663090,_1231849,0355821
_0714464,0571252,0615555
0371169,0266247,_0655213
1208547,_1036834,0362705
_1045342,0105446,0935102
_0608205,_0338969,_0865096
0147273,_0294400,_0571396
_0042436,_0850418,0146741
_1091409,0503244,_0042423
0941080,0310455,_0887278
1456324,_1302940,0808194
_0876001,0188260,0993455
_0514491,_0358045,_0768185
0030700,_0316568,_0492092
_0159110,_0738380,0030695
_1027166,0324848,_0158440
0808359,_0085136,_0855837
0615102,_1480264,0723155
_0524687,0508814,0577042
0346109,0006293,_0500942
0509500,_1222961,0339240
_0722538,0660465,0487741
0531441,0486700,_0661291
1530822,_0717052,0506776
_1400265,_0667979,0999201
_1820706,0841978,_0985495
1649310,1383443,_0968935
0777974,0097676,0996919
_0724602,_1456369,0701838
_0547663,1375846,_0662838
0704204,1328235,_0520694
0662584,0554388,0647427
0325049,_0639264,0615156
_1599534,_0227098,0319355
_0733790,0010694,_0999587
0974191,_0540579,_0669689
_0324147,_0846111,0827248
_1767038,0675572,_0318500
1229245,0982966,_0980806
1654362,0012985,0942236
_0684628,_1879252,0996510
_0077434,0575756,_0632385
1592784,_0120556,_0077357
_0206863,_1817416,0999758
_0194533,0425817,_0205391
1020311,_0384643,_0193308
_0583885,_1209718,0852271
_1244079,1350151,_0551270
0591238,1713673,_0947101
0274710,0146205,0557390
_0231829,_1115164,0271268
_0870021,1058356,_0229758
0910629,1377866,_0764342
0761636,0420784,0789890
0061157,_0996318,0690106
_1479274,0711708,0061119
0950560,0978055,_0995815
1727632,0142144,0813741
_0286289,_1842323,0987726
_0146863,0418387,_0282394
1087727,_0430876,_0146335
_0691523,_1149719,0885573
_1383158,1374639,_0637711
0590566,1763046,_0982447
0228289,0040713,0556831
_0463079,_1142954,0226311
_0771014,1230880,_0446705
0797401,1469130,_0696863
0507592,0414221,0715543
0101769,_0858755,0486074
_1424013,0427285,0101593
0734400,0291302,_0989247
1547517,_1219188,0670142
_0926337,0139391,0999729
_0614274,_0376790,_0799425
0024386,_0220562,_0576365
0102131,_0875626,0024383
_0949038,0462285,0101954
0766546,0145826,_0812856
1089970,_1415762,0693651
_0589138,0305036,0886613
_0226975,_0363985,_0555645
_0174948,_0486691,_0225031
_0662319,_0264994,_0174057
_0392291,_0382408,_0614947
_0149397,_0346199,_0382307
_0318545,_0569566,_0148842
_0809364,0019910,_0313185
0338994,_0496677,_0723848
_0180661,_0574462,0332538
_1291477,_0056805,_0179680
0025778,_0246206,_0961243
0437218,_0843061,0025775
_0975290,0179481,0423421
0004565,_0314067,_0827864
0180964,_0725607,0004565
_1003063,0073887,0179978
0001257,_0377155,_0843122
0095266,_0609429,0001257
_0980180,_0151646,0095122
_0419988,_0337989,_0830597
0130276,_0411646,_0407750
_0389755,_0624628,0129908
_1113396,0197713,_0379962
0765782,_0224623,_0897203
0366807,_1332151,0693101
_0841420,0759268,0358636
0656149,0790863,_0745590
1696030,_0069846,0610070
_0610715,_1877933,0992168
_0083375,0535081,_0573453
1504609,_0213093,_0083279
_0392959,_1698281,0997810
_0368464,0805326,_0382924
1351075,0613839,_0360183
1281983,_0848675,0975958
_1777355,_0268212,0958582
_1257292,0119887,_0978743
1104487,_0228604,_0951259
0355992,_1507450,0893234
_0649854,0637732,0348521
0654894,0388849,_0605070
1346225,_0998762,0609075
_1295877,_0012219,0974890
_0854780,_0253370,_0962447
0360598,_0288917,_0754426
0142440,_0995756,0352834
_1142350,0658094,0141959
0870157,0704520,_0909612
1846651,_0395206,0764430
_1309912,_1505390,0962193
_0585106,1621783,_0966162
0464059,1068397,_0552288
1221783,0557841,0447582
0561626,_0926858,0939711
_1787439,0272931,0532563
0191134,0129522,_0976625
1259404,_1074795,0189973
_0832673,0132689,0951908
_0598674,_0433270,_0739733
_0109825,_0115710,_0563547
0306621,_0889404,_0109604
_0803836,0358753,0301839
0435878,_0144430,_0720023
0389504,_1218587,0422206
_0816703,0733286,0379730
0640872,0715796,_0728893
1700860,_0236833,0597895
_0950960,_1732633,0991554
_0235881,1060767,_0813973
1502670,0997884,_0233700
0973836,_0074719,0997680
_1078070,_1575122,0827048
_0362646,1418602,_0881047
0834288,1187206,_0354749
0795940,0451142,0740818
0149277,_0951502,0714521
_1560003,0578409,0148723
0845883,0684442,_0999942
1933813,_0430271,0748557
_1325701,_1452581,0934830
_0675054,1684554,_0970114
0338925,1004998,_0624940
1395636,0546675,0332474
0666275,_1027769,0984699
_1688797,0379966,0618062
0289887,0286992,_0993046
1584829,_0953835,0285844
_1066163,_0177914,0999902
_1284713,_0269139,_0875352
0178136,_0052313,_0959356
0839631,_1107461,0177195
_0779583,0381178,0744397
0050847,_0115506,_0702983
0446959,_0993912,0050825
_0842592,0461125,0432226
0454634,0085510,_0746370
0922528,_1269719,0439133
_0698090,0434075,0797131
0064713,_0055054,_0642756
0519498,_1033116,0064668
_0799244,0476073,0496445
0408055,0094236,_0716829
0915347,_1236032,0396824
_0730781,0430000,0792774
0067068,_0044644,_0667451
0567339,_1037702,0067018
_0794226,0453423,0537390
0343478,0041644,_0713321
0798703,_1216295,0336764
_0722201,0486604,0716452
0204442,0073719,_0661038
0822866,_1116495,0203021
_0788157,0399863,0733098
0089244,_0073739,_0709055
0544106,_1041965,0089125
_0809321,0473525,0517654
0386073,0094249,_0723819
0923420,_1222210,0376553
_0740211,0420482,0797669
0051062,_0059068,_0674443
0542355,_1022901,0051040
_0801133,0447199,0516155
0356572,0032105,_0718145
0781573,_1226661,0349064
_0713303,0500648,0704397
0229210,0100353,_0654335
0874062,_1118850,0227209
_0804823,0373883,0766942
0021500,_0115302,_0720708
0465262,_0974979,0021498
_0838905,0418411,0448657
0386145,_0007479,_0743912
0716929,_1248202,0376620
_0697645,0544804,0657073
0311495,0193666,_0642415
1056992,_1092384,0306482
_0915485,0249439,0870881
_0274148,_0261292,_0792858
0234911,_0627853,_0270727
_0717169,_0197197,0232757
_0649273,_0437910,_0657254
_0199203,_0075662,_0604608
0433717,_0854025,_0197888
_0747555,0205159,0420247
0044829,_0411269,_0679848
_0116633,_0569954,0044814
_1001821,_0109001,_0116368
_0136007,_0358997,_0842454
0120769,_0554729,_0135588
_0811218,_0299386,0120476
_0734696,_0243639,_0725126
0170180,_0370196,_0670361
_0068850,_0732334,0169360
_1166862,0251999,_0068795
0595291,_0130490,_0919522
0601408,_1327502,0560750
_0709302,0615419,0565804
0441885,0369629,_0651304
1376141,_0906312,0427644
_1251276,_0189501,0981115
_1254342,_0169257,_0949386
0444487,_0188657,_0950345
0522913,_1181659,0429995
_0893917,0630341,0499406
0524449,0509842,_0779531
1669279,_0660149,0500736
_1372950,_0850959,0995155
_1771005,1255412,_0980492
1033202,1909102,_0980025
_0021562,_0549019,0858943
_1801329,_0220462,_0021560
_0458596,0061187,_0973545
1091307,_0695275,_0442689
_0605075,_0532898,0887231
_1787103,0110868,_0568824
0654775,_0046481,_0976697
0834310,_1406499,0608981
_0561246,0445990,0740833
0121576,_0111241,_0532241
0284905,_1042629,0121277
_0841963,0636658,0281066
0726705,0496648,_0745952
1606632,_0810948,0664411
_1482025,_0475337,0999358
_1677877,0417234,_0996062
1552231,0358341,_0994272
1500121,_1490513,0999828
_0603050,0059086,0997504
_0832188,_0607689,_0567157
_0446890,0420954,_0739406
1535083,_0234466,_0432163
_0160008,_1682317,0999362
_0410444,0688395,_0159326
1156436,0365463,_0399017
1080906,_1313777,0915374
_1015694,0352510,0882385
_0089470,_0041736,_0849846
0755866,_0936739,_0089350
_0779396,0176615,0685919
_0262379,_0424096,_0702850
_0115019,_0344624,_0259379
_0438479,_0594676,_0114766
_0858909,0155766,_0424563
0737812,_0399479,_0757130
_0060759,_1026099,0672671
_1419170,0836672,_0060722
1004103,1243114,_0988527
1247291,0385402,0843681
0034774,_1317386,0948127
_1137516,0975620,0034767
0786318,1391162,_0907594
0881593,0482449,0707757
0224771,_0930172,0771753
_1639531,0490586,0222884
0720963,0505439,_0997639
1855422,_0787579,0660108
_1442288,_0597872,0959767
_1754340,0688379,_0991754
1722281,1010554,_0983203
1495111,_0126054,0988548
_1069821,_1779366,0997137
_0146045,1019507,_0877115
1631854,0882203,_0145527
1030115,_0330581,0998137
_1576466,_1314980,0857358
_0862585,1853113,_0999984
0085481,0739562,_0759526
1755333,0168878,0085377
0307140,_1826008,0983021
_0161822,0073411,0302333
_0137901,_0879140,_0161117
_0760819,0625366,_0137464
1115762,0423486,_0689515
1424272,_1178935,0898246
_1215098,0162852,0989285
_0500541,_0212493,_0937404
0457561,_0549981,_0479900
_0472500,_0525253,0441761
_1355967,0012123,_0455114
0407070,_0227950,_0977013
0473376,_1111989,0395921
_0993520,0602120,0455894
0560529,0494390,_0837952
1708284,_0717418,0531634
_1393883,_0724195,0990563
_1816579,0974932,_0984392
1516931,1641065,_0969947
0261501,_0170990,0998550
_1365964,_1084071,0258531
_0869515,1649793,_0979095
0385408,1182381,_0764016
1226871,0716292,0375937
0674607,_0546611,0941438
_1842711,_0664738,0624591
_1435222,0975728,_0963258
1602439,1520857,_0990824
0502736,_0012827,0999499
_1004964,_1320508,0481824
_0620157,1605492,_0844142
0375105,1117280,_0581163
1169920,0668968,0366370
0676407,_0634479,0920719
_1870885,_0454645,0625995
_1285390,0488418,_0955310
1701561,0367058,_0959547
1446611,_1521815,0991462
_0541650,0041420,0992299
_0872859,_0650095,_0515551
_0513781,0546341,_0766169
1687947,0086986,_0491474
0561220,_1867661,0993146
_0100968,_0183660,0532220
_0931609,_0836471,_0100796
_0861659,1014797,_0802581
1511445,1311563,_0758924
0806490,0167111,0998239
_0573164,_1419213,0721862
_0662614,1317214,_0542293
0710303,1415752,_0615180
0557020,0510256,0652064
0276422,_0679074,0528659
_1523696,_0099439,0272916
_0437309,_0134701,_0998891
0684109,_0666468,_0423503
_0591655,_0381460,0631983
_1365864,_0225111,_0557736
_0018876,_0078386,_0979075
0804360,_0969645,_0018874
_0806896,0207800,0720387
_0228613,_0374432,_0722143
_0025136,_0465797,_0226627
_0637499,_0408615,_0025133
_0768549,_0143617,_0595188
0246800,_0460682,_0695093
_0167108,_0595903,0244302
_1215959,_0014038,_0166331
0112668,_0288802,_0937703
0333873,_0836857,0112430
_1065491,0231107,0327705
0200957,_0207893,_0875027
0422731,_1005338,0199607
_0973161,0494400,0410252
0519710,0230146,_0826668
1299105,_1179074,0496628
_0900971,0214447,0963318
_0429824,_0314543,_0783930
0122868,_0446075,_0416711
_0424913,_0547610,0122559
_1061882,0034892,_0412241
0448087,_0359698,_0873274
0135782,_0928869,0433242
_1305312,0545578,0135365
0825221,0507661,_0964966
1812293,_0841867,0734698
_1473476,_0466553,0970981
_1647482,0394616,_0995268
1529042,0303207,_0997061
1417362,_1578774,0999128
_0434559,_0028216,0988252
_1034211,_0718928,_0421011
_0619155,0798026,_0859459
1805773,0751805,_0580347
1407604,_0668909,0972520
_1797128,_0737902,0986714
_1703102,1140500,_0974496
1278411,1826631,_0991260
0031770,_0468311,0957559
_1824404,_0440063,0031765
_0856163,0446132,_0968014
1744263,0060514,_0755333
0687789,_1895222,0984992
_0049346,_0325525,0634830
_1300942,_0671048,_0049326
_0955905,0808191,_0963810
1854974,0965186,_0816836
1400738,_0234667,0959892
_1292753,_1631570,0985575
_0346280,1424772,_0961594
0901078,1172232,_0339401
0807467,0404578,0783997
0049988,_1055510,0722538
_1423692,0805779,0049967
0931820,1176502,_0989200
1395732,0390984,0802706
0105632,_1369407,0984715
_1057754,0914133,0105435
0793724,1240260,_0871255
1176466,0498514,0712969
0274977,_1044042,0923254
_1636208,0644962,0271524
0785015,0870539,_0997861
1870506,0029684,0706836
_0423820,_1935057,0955422
_0010144,0282211,_0411245
1002124,_0767336,_0010144
_0979846,_0316664,0842617
_1420249,_0123557,_0830411
0407061,_0157752,_0988689
0627527,_1188935,0395912
_0841926,0571620,0587145
0409053,0339583,_0745927
1423821,_0941183,0397741
_1184510,_0142330,0989219
_1177099,_0244698,_0926315
0289084,_0135745,_0923497
0616967,_1132889,0285075
_0842976,0535047,0578564
0390528,0253586,_0746626
1274098,_1067199,0380676
_1007380,0116721,0956307
_0609494,_0351047,_0845436
0108790,_0271804,_0572453
_0000091,_0860350,0108576
_1045739,0496812,_0000091
0897049,0272996,_0865295
1375822,_1338514,0781489
_0791504,0214085,0981053
_0463398,_0375627,_0711411
_0048245,_0314880,_0446991
_0201391,_0689919,_0048226
_0951633,0236042,_0200032
0687957,_0260100,_0814364
0228774,_1239240,0634960
_0989488,0843375,0226784
0743185,1060274,_0835745
1487107,0380021,0676636
0209156,_1426041,0996500
_0939758,0812536,0207634
0778178,0966351,_0807415
1591437,0216934,0701983
_0076899,_1723818,0999787
_0340037,0549888,_0076823
1019076,_0013194,_0333522
0272460,_1614496,0851624
_0388555,0533589,0269101
0664950,_0020868,_0378851
0316742,_1417600,0617020
